RegionName,SubRegionName,CountryName,Year,Count
Asia,South-Eastern Asia,Philippines,2006,9985
Asia,South-Eastern Asia,Singapore,2006,19073
Asia,South-Eastern Asia,Thailand,2006,63649
Asia,Southern Asia,Bangladesh,2006,12989
Asia,Southern Asia,India,2006,274354
Asia,Southern Asia,Nepal,2006,540
Asia,Western Asia,Armenia,2006,3090
Asia,Western Asia,Azerbaijan,2006,2139
Asia,Western Asia,Bahrain,2006,8360
Asia,Western Asia,Cyprus,2006,1607
Asia,Western Asia,Georgia,2006,27657
Asia,Western Asia,Israel,2006,114980
Asia,Western Asia,Jordan,2006,8945
Asia,Western Asia,Kuwait,2006,9361
Asia,Western Asia,Qatar,2006,1043
Asia,Western Asia,Turkey,2006,171772
Europe,Eastern Europe,Belarus,2006,104161
Europe,Eastern Europe,Bulgaria,2006,44201
Europe,Eastern Europe,Czech Republic,2006,151136
Europe,Eastern Europe,Hungary,2006,122677
Europe,Eastern Europe,Poland,2006,250180
Europe,Eastern Europe,Republic of Moldova,2006,9419
Europe,Eastern Europe,Romania,2006,41624
Europe,Eastern Europe,Russian Federation,2006,1676983
Europe,Eastern Europe,Slovakia,2006,32711
Europe,Eastern Europe,Ukraine,2006,132159
Europe,Northern Europe,Denmark,2006,165953
Europe,Northern Europe,Estonia,2006,26615
Europe,Northern Europe,Finland,2006,119116
Europe,Northern Europe,Iceland,2006,3457
Europe,Northern Europe,Ireland,2006,60839
Europe,Northern Europe,Latvia,2006,23364
Europe,Northern Europe,Lithuania,2006,24954
Europe,Northern Europe,Norway,2006,133505
Europe,Northern Europe,Sweden,2006,415427
Europe,Northern Europe,United Kingdom (England and Wales),2006,1752433
Europe,Northern Europe,United Kingdom (Northern Ireland),2006,25085
Europe,Northern Europe,United Kingdom (Scotland),2006,122473
Europe,Southern Europe,Albania,2006,2919
Europe,Southern Europe,Bosnia and Herzegovina,2006,18339
Europe,Southern Europe,Croatia,2006,29629
Europe,Southern Europe,Greece,2006,69619
Europe,Southern Europe,Italy,2006,1141941
Europe,Southern Europe,Malta,2006,8657
Europe,Southern Europe,Montenegro,2006,1201
Europe,Southern Europe,Portugal,2006,87915
Europe,Southern Europe,Serbia,2006,16588
